Sample ID,Organism ID,Host species,Host species NCBI tax ID,Latitude,Longitude,Spatial uncertainty,Collection day,Collection month,Collection year,Collection method or tissue,Detection method,Detection target,Detection target NCBI tax ID,Detection outcome,Detection measurement,Detection measurement units,Pathogen,Pathogen NCBI tax id,Organism sex,Dead or alive,Health notes,Life stage,Age,Mass,Length
4_SEI_003,4_SEI_003,Crocidura buettikoferi,214466,-11.192493333333333,8.122163333333333,10,16,10,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.6588235294117648,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.017,0.093
4_SEI_002,4_SEI_002,Mus setulosus,10102,-11.192166666666667,8.122311666666667,10,16,10,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.14705882352941174,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.008,0.063
4_SEI_001,4_SEI_001,Lophuromys sikapusi,83535,-11.192121666666667,8.12214,10,16,10,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.4117647058823529,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.062,0.121
4_LAL_028,4_LAL_028,Crocidura grandiceps,148971,-11.079485,8.197206666666666,10,15,10,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.309328968903437,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.014,0.088
4_LAL_027,4_LAL_027,Crocidura olivieri,214449,-11.079516666666667,8.197443333333334,10,15,10,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.2307692307692307,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.032,0.12
4_LAL_026,4_LAL_026,Rattus rattus,10117,-11.079485,8.197206666666666,10,15,10,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.3829787234042553,Optical density 450 - 630,Lassa mammarenavirus,3052310,male,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.024,0.1
4_LAL_025,4_LAL_025,Mastomys natalensis,10112,-11.079485,8.197206666666666,10,15,10,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.24549918166939447,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.057,0.119
4_LAL_024,4_LAL_024,Rattus rattus,10117,-11.079701666666667,8.197226666666667,10,15,10,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.26513911620294595,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.063,0.13
4_LAL_023,4_LAL_023,Mastomys natalensis,10112,-11.080111666666667,8.197121666666666,10,15,10,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.24549918166939447,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.02,0.088
4_LAL_022,4_LAL_022,Mus setulosus,10102,-11.080466666666666,8.199033333333333,10,15,10,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.27004909983633385,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.013,0.075
4_LAL_021,4_LAL_021,Crocidura buettikoferi,214466,-11.08025,8.19898333333333,10,15,10,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.25531914893617025,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.025,0.095
4_LAL_012,4_LAL_012,Mastomys natalensis,10112,-11.079516666666667,8.197443333333334,10,13,10,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.24058919803600656,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.052,0.138
4_LAL_011,4_LAL_011,Mastomys natalensis,10112,-11.079278333333333,8.19766,10,13,10,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,positive,4.644844517184943,Optical density 450 - 630,Lassa mammarenavirus,3052310,male,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.06,0.142
4_LAL_010,4_LAL_010,Rattus rattus,10117,-11.079485,8.197206666666666,10,13,10,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.24549918166939447,Optical density 450 - 630,Lassa mammarenavirus,3052310,male,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.059,0.142
4_LAL_009,4_LAL_009,Rattus rattus,10117,-11.079701666666667,8.197226666666667,10,13,10,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.2111292962356792,Optical density 450 - 630,Lassa mammarenavirus,3052310,male,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.156,0.182
4_LAL_008,4_LAL_008,Mastomys natalensis,10112,-11.080111666666667,8.197121666666666,10,13,10,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.3436988543371522,Optical density 450 - 630,Lassa mammarenavirus,3052310,male,alive,Length refers to head-body length of trapped rodents and shrews,juvenile,NA,0.02,0.094
4_LAL_007,4_LAL_007,Mastomys natalensis,10112,-11.080366666666668,8.199366666666666,10,13,10,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.24058919803600648,Optical density 450 - 630,Lassa mammarenavirus,3052310,male,alive,Length refers to head-body length of trapped rodents and shrews,juvenile,NA,0.019,0.097
4_LAL_006,4_LAL_006,Lophuromys sikapusi,83535,-11.080333333333332,8.198933333333333,10,13,10,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.2700490998363339,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.035,0.118
3_SEI_024,3_SEI_024,Crocidura olivieri,214449,-11.193766666666667,8.120686666666666,10,16,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.6588235294117648,Optical density 450 - 630,Lassa mammarenavirus,3052310,male,alive,Length refers to head-body length of trapped rodents and shrews,juvenile,NA,0.022,0.119
3_SEI_022,3_SEI_022,Crocidura olivieri,214449,-11.192108333333334,8.122288333333334,10,16,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,equivocal,1.011764705882353,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.034,0.122
3_SEI_023,3_SEI_023,Mus setulosus,10102,-11.194128333333333,8.123331666666667,10,16,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.2941176470588236,Optical density 450 - 630,Lassa mammarenavirus,3052310,male,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.016,0.074
3_SEI_021,3_SEI_021,Praomys rostratus,476587,-11.193721666666665,8.120733333333334,10,16,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.211764705882353,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.05,0.127
3_SEI_020,3_SEI_020,Crocidura olivieri,214449,-11.19435,8.123966666666666,10,15,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,positive,1.3294117647058825,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.023,0.111
3_SEI_019,3_SEI_019,Praomys rostratus,476587,-11.194453333333332,8.123018333333333,10,15,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.25294117647058834,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.052,0.125
3_SEI_018,3_SEI_018,Praomys rostratus,476587,-11.197883333333332,8.123883333333334,10,15,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.6647058823529411,Optical density 450 - 630,Lassa mammarenavirus,3052310,male,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.037,0.112
3_SEI_017,3_SEI_017,Crocidura olivieri,214449,-11.194416666666667,8.123966666666666,10,15,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.09411764705882363,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.022,0.117
3_SEI_016,3_SEI_016,Praomys rostratus,476587,-11.192543333333333,8.122061666666667,10,15,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.40588235294117647,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.054,0.122
3_SEI_015,3_SEI_015,Lophuromys sikapusi,83535,-11.193303333333333,8.122295,10,14,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,positive,1.9936708860759493,Optical density 450 - 630,Lassa mammarenavirus,3052310,male,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.055,0.128
3_SEI_014,3_SEI_014,Lemniscomys striatus,121567,-11.198,8.123833333333332,10,14,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.5823529411764706,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.051,0.128
3_SEI_013,3_SEI_013,Mastomys natalensis,10112,-11.194749999999999,8.124150000000002,10,14,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.1647058823529412,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.06,0.13
3_SEI_012,3_SEI_012,Crocidura buettikoferi,214466,-11.1945,8.1241,10,14,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.835294117647059,Optical density 450 - 630,Lassa mammarenavirus,3052310,male,alive,Length refers to head-body length of trapped rodents and shrews,juvenile,NA,0.017,0.097
3_SEI_011,3_SEI_011,Mus setulosus,10102,-11.194403333333335,8.120549999999998,10,14,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.3823529411764706,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.007,0.066
3_SEI_010,3_SEI_010,Praomys rostratus,476587,-11.194226666666667,8.123033333333332,10,14,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.5176470588235295,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.04,0.118
3_SEI_009,3_SEI_009,Crocidura grandiceps,148971,-11.192138333333334,8.122143333333334,10,14,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.19411764705882348,Optical density 450 - 630,Lassa mammarenavirus,3052310,male,alive,Length refers to head-body length of trapped rodents and shrews,juvenile,NA,0.014,0.09
3_SEI_008,3_SEI_008,Crocidura grandiceps,148971,-11.193328333333334,8.12246,10,14,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,equivocal,0.9882352941176472,Optical density 450 - 630,Lassa mammarenavirus,3052310,male,alive,Length refers to head-body length of trapped rodents and shrews,juvenile,NA,0.012,0.085
3_SEI_007,3_SEI_007,Mastomys natalensis,10112,-11.194633333333334,8.124166666666667,10,13,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,positive,5.394117647058824,Optical density 450 - 630,Lassa mammarenavirus,3052310,male,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.008,0.142
3_SEI_006,3_SEI_006,Mus setulosus,10102,-11.194128333333333,8.123331666666667,10,13,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.6352941176470588,Optical density 450 - 630,Lassa mammarenavirus,3052310,male,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.014,0.078
3_SEI_005,3_SEI_005,Praomys rostratus,476587,-11.194283333333331,8.122978333333332,10,13,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.20588235294117643,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.05,0.129
3_SEI_004,3_SEI_004,Praomys rostratus,476587,-11.194303333333332,8.12293,10,13,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.1352941176470588,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.033,0.11
3_SEI_003,3_SEI_003,Crocidura olivieri,214449,-11.192641666666667,8.122421666666666,10,13,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,positive,1.770588235294118,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.036,0.126
3_SEI_002,3_SEI_002,Crocidura olivieri,214449,-11.192295,8.122125,10,13,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.6408227848101267,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.031,0.13
3_SEI_001,3_SEI_001,Rattus rattus,10117,-11.194358333333332,8.122946666666666,10,13,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.2117647058823529,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.022,0.099
3_LAL_013,3_LAL_013,Mus setulosus,10102,-11.080216666666667,8.193883333333334,10,11,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.5351882160392798,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.018,0.079
3_LAL_012,3_LAL_012,Crocidura olivieri,214449,-11.079500000000001,8.19885,10,11,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.2896890343698854,Optical density 450 - 630,Lassa mammarenavirus,3052310,male,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.035,0.126
3_LAL_011,3_LAL_011,Crocidura olivieri,214449,-11.078149999999999,8.194033333333334,10,11,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.41243862520458263,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.027,0.115
3_LAL_010,3_LAL_010,Crocidura olivieri,214449,-11.079858333333334,8.197836666666667,10,11,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.20621931260229137,Optical density 450 - 630,Lassa mammarenavirus,3052310,male,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.023,0.11
3_LAL_009,3_LAL_009,Rattus rattus,10117,-11.079858333333334,8.197836666666667,10,11,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.3191489361702128,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.023,0.095
3_LAL_008,3_LAL_008,Rattus rattus,10117,-11.080268333333333,8.197856666666667,10,11,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.6873977086743044,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.049,0.128
3_LAL_006,3_LAL_006,Crocidura olivieri,214449,-11.079158333333334,8.196261666666667,10,9,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.20621931260229137,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.033,0.13
3_LAL_005,3_LAL_005,Mastomys natalensis,10112,-11.079398333333334,8.19658,10,9,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.3240589198036007,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.047,0.131
3_LAL_004,3_LAL_004,Crocidura olivieri,214449,-11.079249999999998,8.19885,10,8,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.3215258855585831,Optical density 450 - 630,Lassa mammarenavirus,3052310,male,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.021,0.104
3_LAL_002,3_LAL_002,Crocidura olivieri,214449,-11.079348333333334,8.196051666666667,10,8,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.16893732970027248,Optical density 450 - 630,Lassa mammarenavirus,3052310,male,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.025,0.12
3_LAL_001,3_LAL_001,Crocidura olivieri,214449,-11.079473333333333,8.196286666666667,10,8,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.7629427792915531,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.029,0.122
3_BAI_002,3_BAI_002,Praomys rostratus,476587,-11.250125,7.82481,10,4,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,equivocal,0.9873417721518986,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.046,0.102
3_LAM_006,3_LAM_006,Crocidura olivieri,214449,-11.194906666666666,7.851233333333333,10,1,7,2021,blood,ELISA - antibody,Lassa mammarenavirus,3052310,negative,0.3870967741935485,Optical density 450 - 630,Lassa mammarenavirus,3052310,female,alive,Length refers to head-body length of trapped rodents and shrews,adult,NA,0.033,0.12
